Application,class,Number_Api_Calls,Class_Size,Issue_Score
andFHEM,ValueDescriptionUtil,4,10,3.275033625118515
andFHEM,SmallToggleWidget,1,2,0.24587369084179855
andFHEM,TabView,0,0,0.0038427576838172867
andFHEM,GenericViewItem,0,0,0.1297640653357532
andFHEM,SvgGraphDefinition,0,0,0.32571428571428573
andFHEM,DeviceGroupHolder,0,0,0.007228915662650603
andFHEM,TemperatureDevice,1,0,0
andFHEM,LicenseManager,12,4,4.07148606734207
andFHEM,EGPMDevice,0,0,0.008403361344537815
andFHEM,WOLDevice,5,3,0.5973597292518651
andFHEM,LocaleIntentConstants,1,1,0
andFHEM,YAxisTest,0,0,0.16208499968500262
andFHEM,WatchdogDeviceTest,0,0,0.06281550906449349
andFHEM,DeviceConfiguration,0,0,0.1
andFHEM,LocaleSettingActivity,8,3,0
andFHEM,PCA9532Device,0,0,0.29411764705882354
andFHEM,SwitchTest,0,0,1.123522548715532
andFHEM,DimmableDeviceService,1,3,0.0024096385542168677
andFHEM,FRMInDeviceTest,0,0,0.017621487346685297
andFHEM,Base64DecoderException,1,1,0
andFHEM,FHEMduinoPT2262Device,0,0,2.0
andFHEM,OwthermDevice,2,4,1.2950242374366323
andFHEM,ContinuousDimmableBehavior,0,0,0.3666666666666667
andFHEM,ChartingActivity,35,24,14.12768794703308
andFHEM,HeatingModeListener<D,0,0,0.2569974859108263
andFHEM,FHTDevice,5,21,10.1335687833948
andFHEM,PCA9532DeviceAdapter,0,0,0.3005120163806154
andFHEM,IabHelper,0,0,1.6255230125523001
andFHEM,GenShellSwitchDeviceTest,0,0,0.008849557522123894
andFHEM,DeviceDetailViewButtonAction,4,5,0
andFHEM,SherlockListFragment,0,0,0.004878048780487805
andFHEM,HostConnectionException,0,1,0
andFHEM,NumberUtil,3,3,0.3252603717922071
andFHEM,RFXX10RECDevice,2,2,0.29735717351353547
andFHEM,StatisticsDeviceTest,0,0,0.011764705882352941
andFHEM,ConnectionListAdapter,0,0,0.06271828010958445
andFHEM,PCF8574DeviceTest,0,0,0.011764705882352941
andFHEM,ConversionFragment,14,7,0.0497012007050011
andFHEM,PilightDevice,0,0,0.012451944340489232
andFHEM,SeekBarPreference,0,0,0.6556313536650614
andFHEM,DeviceDimActionRowFullWidth,0,0,0.3666666666666667
andFHEM,MaxAdapter,15,10,0.5935073038233767
andFHEM,AnnotatedDeviceClassItem,0,0,0.14285714285714285
andFHEM,STVDeviceAdapter,0,0,0.03571428571428571
andFHEM,TouchImageView,21,8,0.010638297872340425
andFHEM,DmxAdapter,0,0,0.034762771862296156
andFHEM,GCMSendDeviceTest,0,0,0.03505437679923233
andFHEM,DateFormatUtil,2,3,0.4261968505596897
andFHEM,FileDialog,0,0,0.18383554647599598
andFHEM,Setting,0,0,0.05668016194331983
andFHEM,RemoteControlDeviceTest,0,0,1.128810226155359
andFHEM,IntervalWeekProfileAdapter,29,6,1.02035213259624
andFHEM,EC3000Device,0,0,0.0774526678141136
andFHEM,FloorplanFragment,60,19,9.781390686349011
andFHEM,ConfirmNotifications,0,0,0.05461139835299749
andFHEM,TRXDeviceTest,0,0,0.09145425599487111
andFHEM,DeviceListParser,25,17,13.440360365566365
andFHEM,DeviceDetailFragment,9,4,2.398749110614541
andFHEM,ApplicationModule,0,0,0.045454545454545456
andFHEM,DeviceGridAdapter<T,0,0,5.325492162383394
andFHEM,FHTDeviceTest,0,0,2.794646816060317
andFHEM,HeatingModeListener,7,6,0
andFHEM,HM485Device,0,0,0.07648472481829224
andFHEM,LightSceneAdapter,0,0,4.303097766714053
andFHEM,WebCmdTest,0,0,1.0593837535014006
andFHEM,NineFrameLayout,0,0,0.00975609756097561
andFHEM,TestDeviceListParser,0,0,0.1111111111111111
andFHEM,THPLSensorTest,0,0,0.01778880226789511
andFHEM,Tab,0,0,0.006281782074061189
andFHEM,OWFSDeviceTest,0,0,0.06281550906449349
andFHEM,GenericDeviceAdapter<T,0,0,0.041666666666666664
andFHEM,Builder,0,0,0.19351952009488183
andFHEM,DeviceFieldsTest,0,0,0.05988200589970502
andFHEM,RoomListServicePureUnitTest,0,0,0.5622924187081132
andFHEM,GenericDeviceAdapter<D,0,0,10.245116871229934
andFHEM,THSensorTest,0,0,1.1891139465649945
andFHEM,ActionBarSherlockNative,0,0,0.024390243902439022
andFHEM,PCF8574DeviceAdapter,0,0,0.11832612997786149
andFHEM,StringUtilTest,0,0,0.75
andFHEM,ReadingsProxyDeviceAdapter,0,0,0.23101745351023623
andFHEM,AppWidgetDataHolderTest,0,0,0.1646822541492029
andFHEM,GraphServiceTest,0,0,0.2669540178350332
andFHEM,KS300Device,4,8,3.5056780209953957
andFHEM,ServicesModule,0,0,0.15354883109412876
andFHEM,RoomListFragment,17,10,5.597574483585852
andFHEM,HeatingDevice,1,0,0
andFHEM,PidAdapter,1,3,0.0394466755912539
andFHEM,RoomListHolderServiceTest,0,0,0.15281396663235866
andFHEM,ArrayUtil,4,2,1.363690476190476
andFHEM,ImportExportServiceTest,0,0,0.05860997011892152
andFHEM,DMXDevice,0,0,0.00749063670411985
andFHEM,YesNoToggleDeviceActionRow<D,0,0,0.09173022034341788
andFHEM,LicenseIntentServiceTest,0,0,0.2343452642365686
andFHEM,SWAPDeviceTest,0,0,0.378057834625138
andFHEM,ReadingsProxyDevice,0,0,0.5268465052243552
andFHEM,AvailableTargetStatesDialogUtil,0,0,4.086597495781092
andFHEM,StatusWidgetView,0,2,0.153838884951571
andFHEM,OpenWeatherMapDeviceTest,0,0,0.008849557522123894
andFHEM,FRMOutDevice,0,1,1.0443788670579923
andFHEM,FloorplanIntentService,3,2,0.008264462809917356
andFHEM,SendCommandFragment,34,9,4.355475402410353
andFHEM,GPlotParserTest,0,0,0.9066666666666667
andFHEM,BMP180Device,0,0,0.0741084388275865
andFHEM,ToggleWidgetView,5,4,3.889643789429308
andFHEM,GCMSendDeviceServiceTest,0,0,0.04684526423656858
andFHEM,FHEMduinoEnvDeviceTest,0,0,0.5205366357069143
andFHEM,ActionMenuItemView,0,0,0.0024390243902439024
andFHEM,PreferenceKeys,1,1,3.2818443163446926
andFHEM,RPIGPIODeviceTest,0,0,0.41025641025641024
andFHEM,NumberUtilTest,0,0,0.30680553236489116
andFHEM,PioneerAvrZoneDevice,0,0,0.03571428571428571
andFHEM,RoomListService,21,16,17.26133104078974
andFHEM,Success,0,0,0.047619047619047616
andFHEM,PowerMeterTest,0,0,1.1215850060640988
andFHEM,HOLAdapter,0,0,0.04342518311824206
andFHEM,ActionMenuView,0,0,0.00975609756097561
andFHEM,FRMOutDeviceTest,0,0,0.017621487346685297
andFHEM,RobolectricBaseTestCase,0,0,0.018867924528301886
andFHEM,R,15,1,0
andFHEM,StateUiService,0,0,0.04684526423656858
andFHEM,DeviceService,5,8,0.5614544104501249
andFHEM,WidgetMediumLine1,2,0,0
andFHEM,WidgetMediumLine2,2,0,0
andFHEM,WidgetMediumLine3,2,0,0
andFHEM,TRXLightAdapter,0,0,0.14285714285714285
andFHEM,FS20ZDRDeviceTest,0,0,0.008849557522123894
andFHEM,SHT21Device,0,0,0.11758489434715828
andFHEM,DatePickerUtil,9,2,0
andFHEM,HMSenWaOdTest,0,0,0.2620963107688772
andFHEM,CO20Device,0,0,1.0
andFHEM,FHEMduinoEnvDevice,0,0,0.5341931104700492
andFHEM,FS20Adapter,0,0,1.8328024724955312
andFHEM,FragmentType,10,8,0
andFHEM,HM485DeviceTest,0,0,0.036668594563331394
andFHEM,ConvenientIntentService,13,10,1.5919713233770236
andFHEM,DeviceGridAdapter,14,10,3.5146939603583065
andFHEM,FhemDeviceTest,0,0,0.023529411764705882
andFHEM,ActionBarShowTabs,1,0,0
andFHEM,AppWidgetListViewUpdateRemoteViewsService,0,0,1.676472526959358
andFHEM,ESA2000DeviceTest,0,0,0.1604786302038282
andFHEM,ButtonActionRow<T,0,0,0.03225806451612903
andFHEM,LayoutParams,0,0,0.3482220401442397
andFHEM,NumberSystemUtilTest,0,0,0.2708668543845535
andFHEM,Base64,6,6,0.08239700374531835
andFHEM,ConnectionChangeLocaleSettingActivity,0,0,0.5568385847562047
andFHEM,PioneerAvrDevice,0,0,0.4357142857142857
andFHEM,ActionMenuPresenter,0,0,0.012195121951219513
andFHEM,YamahaAVRDeviceTest,0,0,0.02670670037926675
andFHEM,DeviceNode,0,0,0.045454545454545456
andFHEM,BundleExtraKeys,1,1,2.248874719464333
andFHEM,WifiLightDevice,0,0,0.20374531835205995
andFHEM,BaseWeekProfileAdapter,12,8,0
andFHEM,AvailableTargetStatesSwitchActionRow,19,10,0
andFHEM,WithingsDevice,0,0,2.258563422946726
andFHEM,SBPlayerDevice,0,0,1.0
andFHEM,CULWSDevice,1,4,4.896403575996454
andFHEM,RegressionAdditionalChart,4,2,0.0149812734082397
andFHEM,STVDevice,0,0,0.017857142857142856
andFHEM,FireSettingLocaleReceiver,0,0,0.22981366459627328
andFHEM,IcsListPopupWindow,0,0,0.01707317073170732
andFHEM,KS300DeviceTest,0,0,1.0767544647131277
andFHEM,TimePickerWithSecondsDialog,6,2,0.00749063670411985
andFHEM,PilightDeviceTest,0,0,0.08275860382095808
andFHEM,HeatingModeDetailAction<M,0,0,0.2857142857142857
andFHEM,RestoreTransactions,0,0,0.05461139835299749
andFHEM,WeatherDevice,21,13,5.773372044311321
andFHEM,ThermostatTest,0,0,2.0116023682200153
andFHEM,PlayStorePurchaseObserver,17,7,0.0625
andFHEM,BillingConstants,3,4,0
andFHEM,TimerListFragment,32,12,1.7724239072410402
andFHEM,ActionBarView,0,0,0.029268292682926824
andFHEM,SherlockExpandableListActivity,0,0,0.004878048780487805
andFHEM,GenericOverviewDetailDeviceAdapter,0,0,2.092857142857143
andFHEM,PIDDevice,1,4,1.8615298163159533
andFHEM,ConnectionServiceTest,0,0,1.682588236124119
andFHEM,SpinnerActionRow<D,0,0,0.03508771929824561
andFHEM,FBDectDevice,3,6,1.829849628520823
andFHEM,VoiceResult,0,0,0.058823529411764705
andFHEM,Actions,3,2,4.3343549534716335
andFHEM,FHTTimetableControlListAdapter,0,0,0.08210180623973727
andFHEM,EIBDeviceTest,0,0,1.4346166491572643
andFHEM,SpinnerActionRow<T,0,0,2.185268414481897
andFHEM,LogDevice<T,0,0,0.8284181655687489
andFHEM,GenericDeviceDimmableAdapter<D,0,0,1.619047619047619
andFHEM,DeviceDetailViewAction,1,1,0
andFHEM,DayProfile,6,10,0
andFHEM,AuthenticationException,0,1,0
andFHEM,CULHMService,0,0,0.054308532997057596
andFHEM,SonosPlayerTest,0,0,0.008849557522123894
andFHEM,DeviceListAdapter,12,8,0.2805183521906787
andFHEM,SumAdditionalChart,3,2,0.003745318352059925
andFHEM,DayProfileTest,0,0,0.061177375913813004
andFHEM,SonosPlayerAdapter,13,11,0.21107674504305343
andFHEM,XmlListParser,0,0,1.0333333333333334
andFHEM,LGTVDevice,0,1,0.46985111728586443
andFHEM,ProgressFragment,0,0,0.3333333333333333
andFHEM,DeviceIntentService,7,8,3.5039565401372283
andFHEM,AnnotatedDeviceViewMethod,0,0,0.5797640653357531
andFHEM,PCA301Device,0,0,1.1753730191047758
andFHEM,CustomSSLSocketFactory,13,2,0.2222222222222222
andFHEM,YAxis,13,9,0.42668160603892297
andFHEM,AtDevice,14,17,6.542369035528785
andFHEM,MuteActionRow<V,0,0,0.07142857142857142
andFHEM,TaskerPlugin,0,0,0.5
andFHEM,DummyDevice,9,10,4.3540526281699385
andFHEM,"NestedListViewAdapter<P,",0,0,0.4995069368110121
andFHEM,OwSwitchDeviceAdapter,0,0,0.2225389165695361
andFHEM,DragNDropListView,0,0,0.3333333333333333
andFHEM,USBWXDevice,1,5,0.5647162156039601
andFHEM,DimmableDeviceDimActionRowFullWidth<D,0,0,0.008368200836820083
andFHEM,WidgetTemperatureField,2,0,0
andFHEM,Updateable,1,0,0
andFHEM,ArrayListUtil,5,6,0.125
andFHEM,ComfortTempDevice,1,0,0
andFHEM,DeviceStateRequiringAdditionalInformation,2,5,0
andFHEM,DimmableAdapter<D,0,0,1.0245937355284054
andFHEM,ESA2000Device,3,8,3.0523923011810385
andFHEM,WidgetType,3,5,0
andFHEM,BuildVersion,0,0,0.04
andFHEM,SeekBarActionRowFullWidthAndButton<T,0,0,1.1609463979218861
andFHEM,MenuItemWrapper,0,0,0.004878048780487805
andFHEM,SeekBarActionRowFullWidthAndButton<D,0,0,0.03508771929824561
andFHEM,AppWidgetUpdateService,0,0,0.3784238075250894
andFHEM,ActionBarSherlockCompat,0,0,0.10243902439024395
andFHEM,UpDownButtonRow,9,3,0
andFHEM,HMSAdapter,0,0,0.01098901098901099
andFHEM,FavoritesService,8,6,0.5799913836374389
andFHEM,HueDeviceAdapter,2,3,1.163205958503747
andFHEM,OnkyoAvrDeviceAdapter,0,0,0.1665086388537716
andFHEM,TemperatureWidgetView,1,2,0.7962355494853909
andFHEM,CategorySuite,0,0,0.1336206896551724
andFHEM,RequestPurchase,0,0,0.05461139835299749
andFHEM,ThresholdAdapter,0,0,0.0024096385542168677
andFHEM,LocaleActionReceiver,5,3,0
andFHEM,FilledTemperatureInterval,4,5,1.0
andFHEM,Inventory,0,0,0.41666666666666663
andFHEM,FloorplanUtil,13,4,0.007352941176470588
andFHEM,SmallWidgetSelectionActivity,0,1,0
andFHEM,BaseWeekProfileAdapter<H,0,0,0.4308037402635052
andFHEM,DeviceConfigurationProvider,0,0,1.1000000000000003
andFHEM,SolarViewDevice,0,0,1.0
andFHEM,AvailableConnectionDataAdapter,0,0,0.5232246302999911
andFHEM,FHEMUrlActivity,3,2,0.2080971659919028
andFHEM,OwSwitchDeviceTest,0,0,0.017699115044247787
andFHEM,DeviceNameSelectionNavigationFragment,2,2,0.25652472527472525
andFHEM,BMP180DeviceTest,0,0,0.011764705882352941
andFHEM,HOLDeviceTest,0,0,0.653954255994871
andFHEM,DisplayUtil,8,5,1.1469057258530944
andFHEM,ChartData,12,13,0.35355939542009657
andFHEM,OverviewViewSettingsCache,0,0,0.5666666666666667
andFHEM,IntertechnoAdapter,0,0,0.027031740495291244
andFHEM,ConnectionFHEMWEBAndroidTest,0,0,0.6153846153846153
andFHEM,FBCallmonitorDeviceTest,0,0,1.0
andFHEM,OregonDeviceTest,0,0,0.08853910763464207
andFHEM,BaseWeekProfileFragment,23,5,0
andFHEM,DeviceListAppWidgetView,0,0,0.004819277108433735
andFHEM,ResourceIdMapper,1,4,0
andFHEM,XmlDeviceItemProvider,0,0,0.3873044680667186
andFHEM,OwthermDeviceTest,0,0,0.25
andFHEM,ToggleableService,2,3,0.1833975040433226
andFHEM,FromToHeatingIntervalTest,0,0,0.008849557522123894
andFHEM,ListRemoteViewsFactory,0,0,0.06330707445165276
andFHEM,ChartDataTest,0,0,0.21202563577189676
andFHEM,HomeView,0,0,0.006281782074061189
andFHEM,RFXX10RECDeviceTest,0,0,0.06281550906449349
andFHEM,HUEDeviceTest,0,0,2.0570638432364095
andFHEM,SendCommandIntentService,8,8,0.1781459210098669
andFHEM,AtService,4,5,0.35696314402884877
andFHEM,EIBDevice,5,10,6.756518755028152
andFHEM,ConnectionService,0,0,3.0968482977236262
andFHEM,TRXLightDevice,5,6,5.486794560429244
andFHEM,ViewUtil,4,2,0
andFHEM,SherlockFragment,0,0,0.004878048780487805
andFHEM,ErrorHolder,0,0,1.0053848366186589
andFHEM,"GridViewWithSectionsAdapter<P,",0,0,4.980945576611209
andFHEM,DummyDeviceTest,0,0,2.628971669192381
andFHEM,DeviceAppWidgetView,0,0,2.1702337389023394
andFHEM,CustomTimeSeries,6,2,0
andFHEM,SherlockPreferenceActivity,0,0,0.007317073170731707
andFHEM,LeadingNumericTextExtractor,0,0,0.5555555555555556
andFHEM,FieldNameAddedToDetailTest,0,0,0.18436578171091444
andFHEM,PlayStoreSecurity,23,8,1.0
andFHEM,FHEMStrangeContentException,0,1,0
andFHEM,WeekProfile,11,10,0
andFHEM,RoomListAdapter,11,3,3.3328283764190485
andFHEM,WatchdogDevice,2,2,0.1640462688948885
andFHEM,SolarViewDeviceTest,0,0,0.011764705882352941
andFHEM,SMLUSBDeviceTest,0,0,0.011764705882352941
andFHEM,VoiceCommandIntentService,0,0,1.9870854907619617
andFHEM,MediumWeatherForecastWidget,0,0,0.04889558232931727
andFHEM,DetailOverviewViewSettings,2,0,0
andFHEM,AllDevicesReadCallback,0,0,0.004819277108433735
andFHEM,Reject,2,2,0
andFHEM,HCSDeviceTest,0,0,2.7008434288007823
andFHEM,DeviceTypeOrderAdapter,8,7,1.2916666666666665
andFHEM,DeviceChart,3,1,0.06234737484737485
andFHEM,OwcountDevice,4,6,0.18019464353266934
andFHEM,EMCDDeviceTest,0,0,0.045098039215686274
andFHEM,OwDevice,3,8,1.9312265963542812
andFHEM,Sanitiser,0,0,1.2222222222222223
andFHEM,ToggleableDevice,3,12,0
andFHEM,SISPMSAdapter,0,0,0.04865904935664266
andFHEM,NineLinearLayout,0,0,0.00975609756097561
andFHEM,SendCommandLocaleSettingActivity,0,0,2.571441144667688
andFHEM,DMXDeviceTest,0,0,0.011764705882352941
andFHEM,PlayStoreProvider,6,15,3.4861441798941804
andFHEM,WebLinkDevice,0,0,0.012451944340489232
andFHEM,SeekBarActionRowFullWidth,11,6,0
andFHEM,ActionBarImpl,0,0,0.00975609756097561
andFHEM,DeviceDetailViewAction<D,0,0,0.038461538461538464
andFHEM,PresenceDeviceTest,0,0,0.08577263444520082
andFHEM,FS20ZDRDevice,0,0,1.386332890046498
andFHEM,SwitchActionRowAdapter,1,2,0
andFHEM,DialogUtil,21,6,1.1953555326596077
andFHEM,ColorPickerRow,0,0,1.2574906367041199
andFHEM,AndFHEMMainActivity,11,4,0.9121714757646812
andFHEM,GenShellSwitchDevice,0,1,0.02969332365083406
andFHEM,DeviceType,3,7,0
andFHEM,StringEscapeUtil,3,2,0.7
andFHEM,DummyAdapter,8,6,1.8188705815383677
andFHEM,AdapterContextMenuInfo,0,0,0.0038427576838172867
andFHEM,PioneerAvrDeviceTest,0,0,0.22962184873949582
andFHEM,BigAppWidgetProvider,0,1,0
andFHEM,DbLogDevice,0,0,2.0143144004589786
andFHEM,DimActionRow<D,0,0,1.5657552582238776
andFHEM,EnigmaDeviceAdapter,0,0,0.1665086388537716
andFHEM,ListViewUtil,7,2,0.055109684323167464
andFHEM,BillingService,10,20,18.008237562413445
andFHEM,FHTService,5,6,0.9589399231188475
andFHEM,ColorUtil,0,0,0.00749063670411985
andFHEM,WebCmdActionRow<D,0,0,2.3341932000385235
andFHEM,SISPMSDevice,3,3,0.3673783955224697
andFHEM,OnOffActionRow<T,0,0,3.830525414207851
andFHEM,CULTXDevice,1,4,2.034834108760898
andFHEM,DeviceSelectionFragment,0,0,0.063894523326572
andFHEM,LGTVDeviceTest,0,0,0.06281550906449349
andFHEM,EnigmaDevice,0,0,0.017857142857142856
andFHEM,StateChangingSeekBar,3,3,0
andFHEM,PCA9532DeviceTest,0,0,0.1546218487394958
andFHEM,EnumUtils,5,3,0.03333333333333333
andFHEM,AdditionalChart,4,2,0.1301730732453624
andFHEM,StartupActivity,0,0,0.9154959904153748
andFHEM,ActionBarContainer,0,0,0.004878048780487805
andFHEM,TRXWeatherDeviceTest,0,0,1.2442019242906153
andFHEM,DeviceNameListNavigationFragment,3,2,0.9193321531740998
andFHEM,MediumInformationWidgetView,0,2,0.01995349820333967
andFHEM,PlayStoreResponseHandler,5,7,0.5
andFHEM,NotificationSettingView,0,0,0.1616400551941652
andFHEM,FHTMode,2,4,0
andFHEM,DeviceNameSelectionActivity,14,6,0.3715339089150123
andFHEM,SharedPreferencesUtil,3,3,0.018867924528301886
andFHEM,YamahaAVRAdapter,5,5,0.22928630531497074
andFHEM,CustomViewTableRow,4,2,0.003745318352059925
andFHEM,ShutterTest,0,0,0.012451944340489232
andFHEM,SMLUSBDevice,0,0,1.0060240963855422
andFHEM,CapitalizingButton,0,0,0.004878048780487805
andFHEM,DeviceNameListAdapter<DEVICE,0,0,0.15605884558725522
andFHEM,YamahaAVRDevice,4,7,0.0765187204762309
andFHEM,DeviceDimActionRowFullWidth<D,0,0,0.023255813953488372
andFHEM,SISPMSDeviceTest,0,0,0.12270425599487114
andFHEM,FileLogDevice,7,7,3.1685104018592503
andFHEM,MenuBuilder,0,0,0.05609756097560977
andFHEM,UtilityServicesModule,0,0,0.1807213618616056
andFHEM,EMWZDevice,1,6,0.49453349332223107
andFHEM,EGPMDeviceTest,0,0,0.011764705882352941
andFHEM,RoomDetailAdapter,0,0,0.19642857142857142
andFHEM,Builder<T,0,0,0.03125
andFHEM,RFXCOMDevice,0,1,0.08401262627495965
andFHEM,UniRollDevice,0,1,0.1155170784401061
andFHEM,TRXLightDeviceTest,0,0,2.288677630105037
andFHEM,StateChangingYesNoTwoButtonActionRow<T,0,0,0.14285714285714285
andFHEM,WidgetConfiguration,2,1,0.5784971317990186
andFHEM,SonosDevice,0,1,0.03218374510677276
andFHEM,BillingProvider,1,0,0
andFHEM,GridViewWithSections,11,7,1.3552610315381215
andFHEM,DeviceStateAdditionalInformationType,3,5,0
andFHEM,OwtempDevice,2,3,0.5154775769881227
andFHEM,InstalledApplication,0,0,0.08097165991902835
andFHEM,DeviceFunctionalityOrderAdapter,0,0,0.4841269841269841
andFHEM,SonosPlayerDevice,2,6,0.03892977685280449
andFHEM,TemperatureChangeTableRow<D,0,0,2.069293706105482
andFHEM,ThreeStateSensorTest,0,0,0.13121485640783978
andFHEM,SearchAutoComplete,0,0,0.0029484487407278556
andFHEM,HistoricalRecord,0,0,0.0038427576838172867
andFHEM,CULFHTTKDeviceTest,0,0,0.3397385859875705
andFHEM,UpdatingResultReceiver,0,0,0.0012048192771084338
andFHEM,USBWXAdapter,0,0,0.052655677655677656
andFHEM,CM160Device,0,0,0.008403361344537815
andFHEM,SupportsWidget,2,0,0
andFHEM,ZWaveDeviceTest,0,0,0.05210424596737495
andFHEM,DimUpDownRow<D,0,0,0.0867003367003367
andFHEM,GraphEntry,5,5,0.2612359550561798
andFHEM,AnnotatedDeviceClassFieldTest,0,0,0.1
andFHEM,TCM97001DeviceTest,0,0,0.006024096385542169
andFHEM,MaxDevice,9,27,11.109571257631043
andFHEM,AndFHEMRobolectricTestRunner,0,0,0.1097770154373928
andFHEM,CULWSAdapter,0,0,0.052655677655677656
andFHEM,WindowOpenTempDevice,1,0,0
andFHEM,BuildConfig,1,1,0
andFHEM,GCMSendDevice,0,0,0.10959338366098964
andFHEM,ExternalApiService,0,0,3.2753116563707776
andFHEM,PresenceDevice,3,2,0.044378867057992266
andFHEM,HeatingWidgetView,4,2,1.0109742340147105
andFHEM,ViewableChartSeries,2,4,0.03571428571428571
andFHEM,DeviceReadCallback<D,0,0,0.12740963855421686
andFHEM,FlowLayout,0,0,0.8559800971746565
andFHEM,WebViewFragment,0,0,0.03125
andFHEM,AndroidBug,0,0,0.2
andFHEM,FavoritesIntentService,3,2,0.3183624405458889
andFHEM,FavoritesFragment,11,4,0.5408242483210582
andFHEM,DimmableContinuousStatesDevice,3,3,0
andFHEM,BigWidgetSelectionActivity,0,1,0
andFHEM,OnkyoAvrDevice,0,0,0.03571428571428571
andFHEM,StringEscapeUtils,0,0,0.7611336032388663
andFHEM,NotificationIntentService,0,0,0.5483013994914214
andFHEM,ImageIntentService,0,0,0.04240963855421687
andFHEM,TRXDevice,0,1,0.08401262627495965
andFHEM,GenericDeviceOverviewViewHolder,0,0,0.4333333333333333
andFHEM,MAXConfigurationTest,0,0,0.15579956788113772
andFHEM,SwapDeviceAdapter,0,0,0.2810174535102362
andFHEM,DeviceDetailAvailableAdapter<D,0,0,0.0380952380952381
andFHEM,HolderActionRow<D,0,0,0.4609112797315045
andFHEM,DeviceAdapter<D,0,0,0.6089826288559358
andFHEM,XYColor,0,0,0.08333333333333333
andFHEM,ActivityResolveInfo,0,0,0.0038427576838172867
andFHEM,LitreContentView,10,7,0.7900841848210265
andFHEM,FS20ZDRDeviceAdapter,0,0,1.7145849173495538
